iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T22:52:48Z,1,15.8,1.4,1.4
2026-09-18T22:53:08Z,1,16.1,1.4,1.4
2026-09-18T22:53:28Z,1,15.8,1.4,1.4
2026-09-18T22:53:48Z,1,15.1,1.4,1.4
2026-09-18T22:54:08Z,1,15.7,1.4,1.4
2026-09-18T22:54:28Z,1,15.9,1.4,1.4
2026-09-18T22:54:48Z,1,17.6,1.4,1.4
2026-09-18T22:55:08Z,1,15.8,1.4,1.4
2026-09-18T22:55:28Z,1,14.8,1.4,1.4
2026-09-18T22:55:48Z,1,15.6,1.4,1.4
2026-09-18T22:56:08Z,1,15.7,1.4,1.4
2026-09-18T22:56:28Z,1,15.2,1.4,1.4
2026-09-18T22:56:49Z,1,15.5,1.4,1.4
2026-09-18T22:57:09Z,1,15.9,1.4,1.4
2026-09-18T22:57:29Z,1,15.1,1.4,1.4
2026-09-18T22:57:49Z,1,15.6,1.4,1.4
2026-09-18T22:58:09Z,1,16.2,1.4,1.4
2026-09-18T22:58:29Z,1,19.3,1.4,1.4
2026-09-18T22:58:49Z,1,14.1,1.4,1.4
2026-09-18T22:59:09Z,1,15.6,1.4,1.4
2026-09-18T22:59:29Z,1,15.8,1.4,1.4
2026-09-18T22:59:49Z,1,16.3,1.4,1.4
2026-09-18T23:00:09Z,1,15.4,1.4,1.4
2026-09-18T23:00:29Z,1,15.4,1.4,1.4
2026-09-18T23:00:49Z,1,15.5,1.4,1.4
2026-09-18T23:01:09Z,1,15.9,1.4,1.4
2026-09-18T23:01:30Z,1,16.1,1.4,1.4
2026-09-18T23:01:50Z,1,15.5,1.4,1.4
2026-09-18T23:02:10Z,1,16.4,1.4,1.4
2026-09-18T23:02:30Z,1,12.4,1.4,1.4
2026-09-18T23:02:50Z,1,14.7,1.4,1.4
2026-09-18T23:03:10Z,1,16.0,1.4,1.4
2026-09-18T23:03:30Z,1,15.3,1.4,1.4
2026-09-18T23:03:50Z,1,14.9,1.4,1.4
2026-09-18T23:04:10Z,1,16.7,1.4,1.4
2026-09-18T23:04:30Z,1,15.2,1.4,1.4
2026-09-18T23:04:50Z,1,16.1,1.4,1.4
2026-09-18T23:05:10Z,1,16.2,1.4,1.4
2026-09-18T23:05:30Z,1,16.0,1.4,1.4
2026-09-18T23:05:50Z,1,16.5,1.4,1.4
2026-09-18T23:06:10Z,1,14.7,1.4,1.4
2026-09-18T23:06:30Z,1,14.5,1.4,1.4
2026-09-18T23:06:50Z,1,15.5,1.4,1.4
2026-09-18T23:07:11Z,1,16.0,1.4,1.4
2026-09-18T23:07:31Z,1,15.8,1.4,1.4
2026-09-18T23:07:51Z,1,16.4,1.4,1.4
2026-09-18T23:08:11Z,1,15.9,1.4,1.4
2026-09-18T23:08:31Z,1,15.4,1.4,1.4
2026-09-18T23:08:51Z,1,16.3,1.4,1.4
2026-09-18T23:09:11Z,1,15.0,1.4,1.4
2026-09-18T23:09:31Z,1,18.8,1.4,1.4
2026-09-18T23:09:51Z,1,19.3,1.4,1.4
2026-09-18T23:10:11Z,1,15.3,1.4,1.4
2026-09-18T23:10:31Z,1,15.0,1.4,1.4
2026-09-18T23:10:51Z,1,14.7,1.4,1.4
2026-09-18T23:11:11Z,1,16.4,1.4,1.4
2026-09-18T23:11:31Z,1,15.2,1.4,1.4
2026-09-18T23:11:51Z,1,15.7,1.4,1.4
2026-09-18T23:12:11Z,1,15.2,1.4,1.4
2026-09-18T23:12:31Z,1,16.0,1.4,1.4
2026-09-18T23:12:51Z,1,14.8,1.4,1.4
2026-09-18T23:13:11Z,1,15.7,1.4,1.4
2026-09-18T23:13:32Z,1,15.9,1.4,1.4
2026-09-18T23:13:52Z,1,16.5,1.4,1.4
2026-09-18T23:14:12Z,1,15.4,1.4,1.4
2026-09-18T23:14:32Z,1,14.4,1.4,1.4
2026-09-18T23:14:52Z,1,15.8,1.4,1.4
2026-09-18T23:15:12Z,1,15.0,1.4,1.4
2026-09-18T23:15:32Z,1,15.7,1.4,1.4
2026-09-18T23:15:52Z,1,16.0,1.4,1.4
2026-09-18T23:16:12Z,1,15.4,1.4,1.4
2026-09-18T23:16:32Z,1,15.6,1.4,1.4
2026-09-18T23:16:52Z,1,15.0,1.4,1.4
2026-09-18T23:17:12Z,1,15.0,1.4,1.4
2026-09-18T23:17:33Z,1,18.4,1.4,1.4
2026-09-18T23:17:53Z,1,16.4,1.4,1.4
2026-09-18T23:18:13Z,1,15.2,1.4,1.4
2026-09-18T23:18:33Z,1,16.2,1.4,1.4
2026-09-18T23:18:53Z,1,15.4,1.4,1.4
2026-09-18T23:19:13Z,1,16.1,1.4,1.4
2026-09-18T23:19:33Z,1,15.4,1.4,1.4
2026-09-18T23:19:53Z,1,15.1,1.4,1.4
2026-09-18T23:20:13Z,1,16.1,1.4,1.4
2026-09-18T23:20:33Z,1,15.6,1.4,1.4
2026-09-18T23:20:53Z,1,15.2,1.4,1.4
2026-09-18T23:21:13Z,1,19.4,1.4,1.4
2026-09-18T23:21:33Z,1,16.5,1.4,1.4
2026-09-18T23:21:53Z,1,16.2,1.4,1.4
2026-09-18T23:22:13Z,1,15.3,1.4,1.4
2026-09-18T23:22:33Z,1,15.1,1.4,1.4
2026-09-18T23:22:54Z,1,15.1,1.4,1.4
2026-09-18T23:23:14Z,1,15.9,1.4,1.4
2026-09-18T23:23:34Z,1,14.9,1.4,1.4
2026-09-18T23:23:54Z,1,15.4,1.4,1.4
2026-09-18T23:24:14Z,1,15.2,1.4,1.4
2026-09-18T23:24:34Z,1,15.7,1.4,1.4
2026-09-18T23:24:54Z,1,15.2,1.4,1.4
2026-09-18T23:25:14Z,1,15.5,1.4,1.4
2026-09-18T23:25:34Z,1,15.2,1.4,1.4
2026-09-18T23:25:54Z,1,18.8,1.4,1.4
2026-09-18T23:26:14Z,1,16.0,1.4,1.4
2026-09-18T23:26:34Z,1,15.3,1.4,1.4
2026-09-18T23:26:54Z,1,15.3,1.4,1.4
2026-09-18T23:27:14Z,1,15.9,1.4,1.4
2026-09-18T23:27:34Z,1,15.2,1.4,1.4
2026-09-18T23:27:55Z,1,16.6,1.4,1.4
2026-09-18T23:28:15Z,1,15.5,1.4,1.4
2026-09-18T23:28:35Z,1,15.6,1.4,1.4
2026-09-18T23:28:55Z,1,15.5,1.4,1.4
2026-09-18T23:29:15Z,1,15.7,1.4,1.4
2026-09-18T23:29:35Z,1,19.4,1.4,1.4
2026-09-18T23:29:55Z,1,16.6,1.4,1.4
2026-09-18T23:30:15Z,1,16.1,1.4,1.4
2026-09-18T23:30:35Z,1,13.6,1.4,1.4
2026-09-18T23:30:55Z,1,15.4,1.4,1.4
2026-09-18T23:31:15Z,1,15.5,1.4,1.4
2026-09-18T23:31:35Z,1,15.2,1.4,1.4
2026-09-18T23:31:55Z,1,15.6,1.4,1.4
2026-09-18T23:32:15Z,1,16.5,1.4,1.4
2026-09-18T23:32:35Z,1,15.4,1.4,1.4
2026-09-18T23:32:55Z,1,15.4,1.4,1.4
2026-09-18T23:33:16Z,1,15.6,1.4,1.4
